-2299,-1408
-2300,-1452
-2299,-1478
-2300,-1479
-2300,-1484
-2299,-1486
-2299,-1486
-2299,-1487
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1490
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2300,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1490
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1489
-2299,-1494
-2299,-1505
-2299,-1513
-2299,-1527
-2299,-1533
-2299,-1532
-2299,-1532
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1532
-2299,-1533
-2299,-1533
-2299,-1532
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1532
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1532
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1532
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
-2299,-1533
